Genus	predicted_mobility	Relaxase	PCN	Multiple_replicons	Length_chr	gc	Number_plasmids	Predicted_ptu	Logsize
Enterobacter	conjugative	MOBF	1.08340400996491	Single replicons	4897642	52.5722476175719	3	PTU-N2/3	4.71288530138293
Klebsiella	conjugative	Multiple MOB	1.08328583381265	Single replicons	5298228	0.530651187830138	6	PTU-C	5.27325829832476
Klebsiella	conjugative	Multiple MOB	1.08324904446597	Single replicons	5567637	0.526221439566217	4	PTU-C	5.19829135600116
Klebsiella	conjugative	Multiple MOB	1.08207793123549	Multiple replicons	5306794	0.528319578802686	8	PTU-FK	5.23477282453318
Enterobacter	conjugative	Multiple MOB	1.08084076805872	Single replicons	4722490	52.5583765286095	5	PTU-C	5.20130971034503
Klebsiella	non-mobilizable	No MOB	1.07927705110596	Single replicons	5830739	0.535078166817402	2	PTU-E55	5.33589097617997
Klebsiella	conjugative	Multiple MOB	1.07912477265206	Multiple replicons	5288751	0.522827603256167	3	PTU-FK	5.35511422186933
Bacillus	conjugative	MOBQ	1.07910081091589	Single replicons	5619062	0.303967493982763	5	PTU-Bac27	4.88805587375677
Escherichia	conjugative	MOBP	1.07899128268646	Single replicons	4727989	51.8287831212943	5	PTU-I1	5.06774391864
Klebsiella	conjugative	Multiple MOB	1.07761053033144	Multiple replicons	5591645	0.51956749861114	5	PTU-FK	4.98767520093479
Escherichia	conjugative	MOBP	1.07749888957935	Single replicons	4879412	50.2375272487969	5	PTU-I1	4.98789854141196
Klebsiella	conjugative	Multiple MOB	1.07703396855337	Multiple replicons	5293781	0.522093709014409	3	PTU-FK	5.35643508731815
Klebsiella	conjugative	Multiple MOB	1.07696668457445	Multiple replicons	5591645	0.523322790078242	5	PTU-FK	5.25577888666702
Escherichia	non-mobilizable	No MOB	1.07687686274957	Single replicons	5559392	47.7413380662088	10	PTU-Y	4.811541494201
Enterococcus	non-mobilizable	No MOB	1.07638517867869	Single replicons	2877824	0.352208817462791	5	PTU-Lab50	5.30571026654909
Klebsiella	conjugative	Multiple MOB	1.07555946639407	Single replicons	5203126	0.513505885009455	1	PTU-FK	5.24832889867848
Klebsiella	conjugative	Multiple MOB	1.0753200767593	Multiple replicons	5367615	0.522505783883733	3	PTU-FK	5.35005021420054
Klebsiella	conjugative	Multiple MOB	1.07525893664138	Multiple replicons	5365823	0.516176902253677	2	PTU-FK	5.26473756552691
Salmonella	non-mobilizable	No MOB	1.07504535585374	Multiple replicons	4979828	0.453141682154296	1	PTU-HI2	5.18108290681115
Escherichia	conjugative	MOBP	1.07419587867726	Single replicons	4855612	41.9635074670231	2	PTU-E80	4.5367856302507
Enterococcus	non-mobilizable	No MOB	1.07415856656	Single replicons	2869924	0.35736786839342	7	PTU-Lab37	3.45591024038274
Acinetobacter	non-mobilizable	No MOB	1.07407915667076	Single replicons	4173759	0.366925025634839	2	PTU-Pse9	5.12264831853917
Acinetobacter	mobilizable	MOBQ	1.07290088401589	Single replicons	3947573	0.358463564027706	4	PTU-Pse7	4.24226804482769
Escherichia	conjugative	Multiple MOB	1.07289994262853	Multiple replicons	4855612	52.1690202199877	2	PTU-FE	5.13904431335365
Klebsiella	conjugative	Multiple MOB	1.07161819095137	Multiple replicons	5309962	0.524572409190581	1	PTU-FK	5.41867409408355
Enterobacter	conjugative	Multiple MOB	1.07081104351506	Multiple replicons	4843622	52.4531521374813	2	PTU-C	5.21509534823474
Escherichia	non-mobilizable	No MOB	1.07052747034967	Multiple replicons	5460134	47.5996376811594	1	PTU-E5	4.96724835945506
Klebsiella	conjugative	MOBH	1.07046463862232	Multiple replicons	5341571	0.464101577801383	4	PTU-HI1B	5.45235233756518
Klebsiella	non-mobilizable	No MOB	1.07040620037513	Multiple replicons	5341245	0.463558349972386	4	PTU-HI1B	5.3717880089022
Klebsiella	non-mobilizable	No MOB	1.07028423552559	Multiple replicons	5365209	0.505838784035197	1	PTU-E35	5.23280812941286
Salmonella	conjugative	MOBH	1.06995375843092	Multiple replicons	4645545	0.473653101634306	1	PTU-HI2	5.43248183836835
Escherichia	conjugative	MOBP	1.06840136547247	Single replicons	4680477	50.1575187843256	4	PTU-I1	5.07450925512504
Escherichia	non-mobilizable	No MOB	1.06828234226944	Single replicons	4948797	48.0807506397498	3	PTU-Y	4.97753613247593
Klebsiella	non-mobilizable	No MOB	1.06802140833753	Single replicons	5250521	0.493125396081889	5	PTU-E15	5.03694412343264
Enterobacter	non-mobilizable	No MOB	1.06547133895748	Multiple replicons	4722490	45.6819319319319	5	PTU-HI2	5.20368547088191
Klebsiella	conjugative	MOBP	1.06439988349467	Single replicons	5227859	0.468707060857231	5	PTU-X3	4.65438834119057
Escherichia	non-mobilizable	No MOB	1.06354148395452	Single replicons	4963168	47.7010748374766	6	PTU-Y	4.92817557632447
Klebsiella	conjugative	Multiple MOB	1.06345500039812	Multiple replicons	5334486	0.524913419238089	4	PTU-FK	5.35093962418756
Acinetobacter	conjugative	MOBF	1.06281433024499	Single replicons	3938810	0.334906579790048	3	PTU-Pse5	4.85628168118621
Enterobacter	non-mobilizable	No MOB	1.06186619942323	Single replicons	5138701	53.0393481636851	5	PTU-E61	4.99636279570832
Klebsiella	conjugative	MOBP	1.05828647817383	Multiple replicons	5320230	0.532579581960032	7	PTU-E25	5.0786199197405
Escherichia	conjugative	MOBP	1.05660863276276	Single replicons	4746578	48.8679328556927	3	PTU-I1	4.83233643800662
Escherichia	conjugative	MOBH	1.0565366789907	Multiple replicons	4817293	47.1322371939233	6	PTU-HI2	5.42412667987853
Salmonella	conjugative	MOBF	1.05646186749396	Multiple replicons	4906732	0.516124955097588	4	PTU-FE	5.17703410154489
Enterobacter	conjugative	Multiple MOB	1.05630579209908	Multiple replicons	4912800	49.2072879099288	2	PTU-HI2	5.4905820663077
Enterobacter	mobilizable	No MOB	1.05622538760778	Single replicons	4838055	51.5459363957597	8	PTU-E76	3.35487642251623
Enterobacter	conjugative	MOBP	1.05573731624925	Single replicons	5044147	51.2474565659728	5	PTU-L/M	4.80543288813214
Escherichia	non-mobilizable	No MOB	1.05526450399597	Single replicons	4824195	47.6939352633613	4	PTU-Y	4.99258002533335
Enterobacter	non-mobilizable	No MOB	1.05515498355519	Multiple replicons	4777672	52.9857278102281	4	PTU-E60	5.0490861632585
Escherichia	conjugative	MOBP	1.05494398729223	Single replicons	4735839	54.424626572327	3	PTU-B/O/K/Z	5.08675834435196
Escherichia	non-mobilizable	No MOB	1.05365011111205	Single replicons	4669790	49.2338483504156	5	PTU-E49	4.89455973101354
Klebsiella	conjugative	Multiple MOB	1.0534926120449	Single replicons	5567637	0.526221439566217	3	PTU-C	5.19829135600116
Escherichia	conjugative	MOBF	1.05334302266482	Multiple replicons	4724194	49.4923260023307	2	PTU-FE	5.20769898172382
Klebsiella	conjugative	Multiple MOB	1.05321116921627	Multiple replicons	5223981	0.513790805383034	2	PTU-FK	5.25178660945543
Salmonella	conjugative	Multiple MOB	1.05308050875083	Single replicons	4867732	0.519365643732859	1	PTU-C	4.96497108260484
Salmonella	conjugative	MOBF	1.05285074854821	Multiple replicons	4884266	0.531282563851732	5	PTU-FS	4.97334032870224
Escherichia	non-mobilizable	No MOB	1.0526856617456	Single replicons	5075343	49.1708158544713	4	PTU-Y	5.00871937349472
Acinetobacter	non-mobilizable	No MOB	1.0522510098539	Single replicons	3971435	0.367121805012072	3	PTU-Pse9	4.38060916263411
Escherichia	conjugative	Multiple MOB	1.05190036355178	Single replicons	4907133	51.3587598657782	11	PTU-B/O/K/Z	5.22858512555621
Salmonella	non-mobilizable	No MOB	1.05169628411644	Multiple replicons	4668877	0.515608446924218	3	PTU-FS	4.7530925730844
Enterobacter	conjugative	MOBH	1.05025731571355	Multiple replicons	5202247	46.8485571267473	3	PTU-HI2	5.39185568244595
Klebsiella	conjugative	Multiple MOB	1.04824659769755	Multiple replicons	5380605	0.523923838993836	4	PTU-FK	5.30182186073616
Escherichia	conjugative	Multiple MOB	1.04691930704268	Multiple replicons	4783841	50.4019157255374	4	PTU-FE	5.20508792276162
Acinetobacter	conjugative	MOBF	1.04652868856221	Single replicons	3957706	0.334157378697729	2	PTU-Pse5	4.85490089100764
Escherichia	conjugative	MOBF	1.04647505069285	Multiple replicons	4796534	51.4885995646065	5	PTU-FE	5.21965524392444
Escherichia	non-mobilizable	No MOB	1.04637445080194	Multiple replicons	5546361	48.4554140127389	2	PTU-E5	5.00207962639312
Enterobacter	conjugative	MOBH	1.04623413349578	Single replicons	4850698	48.3289207178483	9	PTU-E40	5.45163448260621
Escherichia	non-mobilizable	No MOB	1.04566487643228	Single replicons	5109571	45.7498980114401	5	PTU-E16	5.0614864070183
Escherichia	non-mobilizable	No MOB	1.04509807332147	Single replicons	4817293	48.2037645341259	6	PTU-Y	4.98179596348955
Salmonella	conjugative	MOBH	1.04498505717771	Multiple replicons	4645547	0.471905148215435	2	PTU-HI2	5.41922360144939
Escherichia	conjugative	Multiple MOB	1.04498148357597	Multiple replicons	5119625	50.7207109569741	2	PTU-FE	5.07900387291804
Klebsiella	non-mobilizable	No MOB	1.04495666313605	Multiple replicons	5485114	0.501535086772345	1	PTU-E21	5.36470667562029
Salmonella	mobilizable	MOBQ	1.0449335587428	Single replicons	4667486	0.511014344262295	2	PTU-E19	3.59150980899465
Escherichia	conjugative	MOBP	1.04467337681935	Single replicons	5000290	49.9431888492648	3	PTU-I1	4.94885779192408
Klebsiella	conjugative	MOBH	1.04457583667947	Multiple replicons	5352213	0.46287260110501	4	PTU-HI1B	5.37194111688635
Staphylococcus	mobilizable	No MOB	1.04453638916107	Multiple replicons	2730665	0.271783775854481	1	PTU-Bac42	4.43565328532642
Enterobacter	conjugative	MOBH	1.04355346056164	Single replicons	4722490	50.1013740135819	5	PTU-HI2	5.12279564299385
Escherichia	conjugative	MOBC	1.04306919417637	Multiple replicons	4831556	51.3909715905832	7	PTU-E50	5.08649152296693
Escherichia	conjugative	Multiple MOB	1.0418703205968	Multiple replicons	4936877	52.1604142017098	1	PTU-FK	5.05080108431009
Klebsiella	mobilizable	MOBC	1.0417141307314	Single replicons	5345730	0.551705584848811	3	PTU-E4	3.96815593714997
Escherichia	mobilizable	MOBP	1.04108134021698	Multiple replicons	5802748	47.9164134354362	1	PTU-E69	4.99442274335382
Klebsiella	conjugative	Multiple MOB	1.04090524489266	Single replicons	5261234	0.537000644063878	1	PTU-FK	5.25925691914622
Klebsiella	conjugative	MOBH	1.03959151577605	Single replicons	5337276	0.451255241656809	3	PTU-HI1B	5.37263772197905
Escherichia	conjugative	MOBP	1.03885309186066	Single replicons	5075343	42.4219579365201	4	PTU-I2	4.81289331181958
Enterococcus	conjugative	MOBP	1.03826957490911	Single replicons	2874289	0.354618967654232	6	PTU-Lab50	5.30122104320864
Klebsiella	conjugative	MOBP	1.03782071107023	Multiple replicons	5375740	0.532330034912306	3	PTU-E25	4.9859381639521
Escherichia	non-mobilizable	No MOB	1.03688898899953	Multiple replicons	5460133	47.6001509678115	1	PTU-E5	4.96724367630263
Enterobacter	conjugative	MOBF	1.03679947216304	Multiple replicons	4981445	54.8715449461596	7	PTU-E46	5.51081167092227
Klebsiella	mobilizable	No MOB	1.0358629954069	Single replicons	5374770	0.517559399749896	5	PTU-E56	4.58415023062376
Escherichia	non-mobilizable	No MOB	1.03584925610172	Single replicons	4690036	47.9422288725522	1	PTU-E49	4.88567212690112
Enterococcus	conjugative	MOBP	1.03480395114892	Single replicons	2887365	0.354983878200337	6	PTU-Lab50	5.27259342286287
Bacillus	conjugative	MOBP	1.03435060613218	Single replicons	5213532	0.330472963701804	2	PTU-Bac8	4.97654713237439
Bacillus	conjugative	MOBP	1.03430157321833	Single replicons	5213532	0.330472963701804	2	PTU-Bac8	4.97654713237439
Escherichia	conjugative	Multiple MOB	1.03426305145121	Multiple replicons	5025287	51.0264468742614	2	PTU-FE	5.05777637484778
Klebsiella	non-mobilizable	No MOB	1.03420387225732	Single replicons	5377031	0.49153027969774	3	PTU-E15	5.04802206765206
Klebsiella	mobilizable	MOBH	1.03327816866576	Single replicons	5342507	0.514058283603022	8	PTU-E60	5.31551273151617
Escherichia	mobilizable	MOBQ	1.03261772648803	Single replicons	4871766	51.4489194499018	2	PTU-E10	3.6098077693287
Escherichia	conjugative	MOBP	1.03250114925657	Single replicons	5091604	41.4011786173682	5	PTU-X4	4.52412338523817
Escherichia	conjugative	MOBP	1.03198130217811	Single replicons	4825589	48.7709704455833	2	PTU-I1	4.86201801843211
Escherichia	conjugative	MOBF	1.03151859068167	Single replicons	5091604	51.6678617905612	5	PTU-FE	4.87682957996008
Enterobacter	conjugative	MOBH	1.03109885225162	Multiple replicons	4678298	47.0878997683093	4	PTU-HI2	5.46887584347294
Escherichia	conjugative	MOBF	1.03073366191253	Multiple replicons	4939682	48.7889320613763	1	PTU-FE	5.16566268588143
Klebsiella	mobilizable	No MOB	1.03046762140777	Multiple replicons	5338034	0.529190021036581	3	PTU-R	4.85021111025035
Acinetobacter	mobilizable	MOBP	1.02978059011549	Single replicons	3970467	0.428407721168701	3	PTU-Pse10	5.07116741015
Escherichia	conjugative	MOBF	1.02934995970119	Multiple replicons	4679910	48.5294444403297	6	PTU-FE	5.13038845398668
Escherichia	conjugative	MOBF	1.02932274342508	Single replicons	5289055	51.6824793621856	7	PTU-FE	4.89148727954493
Acinetobacter	non-mobilizable	No MOB	1.02920103931279	Single replicons	3965259	0.343717787195052	2	PTU-Pse7	3.9410639882199
Escherichia	non-mobilizable	No MOB	1.02901190787263	Single replicons	4483451	48.4243131621476	6	PTU-Y	4.94989720054568
Klebsiella	conjugative	Multiple MOB	1.02899065229344	Multiple replicons	5369141	0.522505783883733	3	PTU-FK	5.35005021420054
Enterobacter	non-mobilizable	No MOB	1.02858728796455	Multiple replicons	4811497	51.665229265488	8	PTU-E60	5.14345199902163
Klebsiella	non-mobilizable	No MOB	1.02731129719213	Single replicons	5345158	0.528584564860427	3	PTU-FK	5.18255730130491
Klebsiella	mobilizable	MOBC	1.02652995797419	Single replicons	5388754	0.482714351215039	3	PTU-E8	4.63968566124268
Klebsiella	non-mobilizable	No MOB	1.02591907791975	Multiple replicons	5242834	0.486323455964001	7	PTU-HI1B	5.31434973589614
Salmonella	mobilizable	No MOB	1.02557923807157	Single replicons	5129845	0.491465538187414	1	PTU-E39	4.99465143513692
Enterococcus	conjugative	MOBP	1.02526883284935	Single replicons	2628070	0.35326925775221	4	PTU-Lab18	4.7559967457889
Escherichia	non-mobilizable	No MOB	1.02428603392641	Single replicons	4565833	50.2401570972393	8	PTU-Y	5.05327440827856
Escherichia	conjugative	MOBF	1.02373701306721	Multiple replicons	5030370	50.6406458302474	3	PTU-FE	4.90854935403645
Escherichia	mobilizable	No MOB	1.02335922424157	Single replicons	4913259	54.7288467820974	4	PTU-E56	4.86607457130894
Escherichia	conjugative	Multiple MOB	1.02303080842515	Multiple replicons	4979149	49.4528689662834	5	PTU-FE	5.10044292150002
Enterococcus	non-mobilizable	No MOB	1.02292931679836	Single replicons	2856012	0.35146427202256	6	PTU-Lab50	5.18723579789585
Staphylococcus	mobilizable	MOBV	1.02285745087477	Multiple replicons	2699955	0.283757055333108	2	PTU-Bac18	4.31657835154117
Escherichia	conjugative	MOBP	1.02240314546583	Single replicons	5217608	50.1508658387266	3	PTU-I1	4.9612881748702
Enterococcus	conjugative	MOBP	1.02195652709767	Single replicons	2875522	0.354643967520903	6	PTU-Lab50	5.29835957726964
Bacillus	conjugative	MOBP	1.021692399088	Single replicons	5200257	0.330488253534451	2	PTU-Bac8	4.97834032251513
Escherichia	conjugative	Multiple MOB	1.0212870636171	Multiple replicons	5145105	49.8391893277648	4	PTU-FE	5.33150422765671
Escherichia	mobilizable	MOBP	1.02081501938582	Multiple replicons	5631913	47.8879218849501	2	PTU-E69	4.97414309990222
Klebsiella	conjugative	Multiple MOB	1.01984798904263	Multiple replicons	5380605	0.478381859431866	4	PTU-HI1B	5.52957406871218
Klebsiella	conjugative	MOBP	1.01870620198192	Single replicons	5927247	0.522080676234711	3	PTU-L/M	4.82580895905741
Klebsiella	conjugative	Multiple MOB	1.01858473238775	Multiple replicons	5146480	0.499456610335271	5	PTU-FK	5.16797861311256
Escherichia	conjugative	MOBP	1.01840783620341	Single replicons	5022408	49.8839013111741	3	PTU-I1	5.00521055159704
Escherichia	non-mobilizable	No MOB	1.01833555379526	Multiple replicons	5458711	47.6012293093223	1	PTU-E5	4.96724367630263
Enterobacter	non-mobilizable	No MOB	1.01817486351254	Single replicons	4678298	51.1621108025143	4	PTU-FY	5.03923957308047
Escherichia	non-mobilizable	No MOB	1.0169717121805	Single replicons	4495859	47.9841897233202	5	PTU-Y	4.99971761680228
Klebsiella	mobilizable	MOBC	1.01668679060279	Single replicons	5480728	0.550541695656495	5	PTU-E4	4.00264114900004
Klebsiella	conjugative	Multiple MOB	1.01665944965723	Multiple replicons	5337276	0.525216827429683	3	PTU-FK	5.39223956039811
Klebsiella	conjugative	MOBP	1.01644235309723	Single replicons	5320804	0.512226957492648	4	PTU-L/M	4.80338199532649
Enterobacter	conjugative	Multiple MOB	1.01617186991582	Single replicons	4912800	52.5179497096233	2	PTU-C	5.20495790501551
Klebsiella	conjugative	Multiple MOB	1.01587130500677	Multiple replicons	5297180	0.53647325469193	2	PTU-FK	5.42711917328676
Escherichia	conjugative	Multiple MOB	1.01516561450594	Single replicons	5056072	53.2484530075014	3	PTU-C	5.33490791430565
Escherichia	conjugative	MOBP	1.01495363755615	Single replicons	4542590	49.5981909897373	3	PTU-I1	5.06062230430996
Salmonella	conjugative	MOBF	1.01345011215906	Single replicons	4904134	0.534064708069914	2	PTU-FS	5.03165079355126
Escherichia	conjugative	Multiple MOB	1.01245380881522	Multiple replicons	5055184	52.4343067670803	2	PTU-FE	4.96513111655542
Escherichia	conjugative	MOBP	1.01240553586415	Single replicons	4753317	51.0989499911016	3	PTU-I1	5.05068902775888
Enterococcus	conjugative	MOBP	1.01231465373055	Single replicons	2852232	0.331831393504004	3	PTU-Lab36	4.89645456401208
Salmonella	conjugative	Multiple MOB	1.011775267572	Multiple replicons	4846886	0.486402277702421	2	PTU-X1	4.87192886443093
Escherichia	non-mobilizable	No MOB	1.01160743978508	Single replicons	4623903	44.9652859404141	3	PTU-E16	4.80486832597212
Klebsiella	conjugative	Multiple MOB	1.0115454297444	Multiple replicons	5462067	0.526097485071869	4	PTU-FK	5.313132937452
Escherichia	non-mobilizable	No MOB	1.01139345759084	Multiple replicons	5449227	47.5638999107498	1	PTU-E5	4.96846893882855
Escherichia	conjugative	MOBP	1.01128907414162	Multiple replicons	5289055	52.4975131146008	7	PTU-FE	5.07047009786774
Salmonella	conjugative	MOBP	1.01126300928349	Single replicons	4726556	0.495304550664602	2	PTU-I1	4.9976397217603
Escherichia	conjugative	MOBH	1.01120646366534	Multiple replicons	4983040	45.6374296458208	4	PTU-HI2	5.31069543602757
Enterococcus	non-mobilizable	No MOB	1.01013998161695	Single replicons	3019093	0.352857905811043	6	PTU-Lab50	5.19148175494257
Escherichia	conjugative	MOBF	1.00778802697546	Multiple replicons	5016451	50.8337226959467	6	PTU-FE	4.83561448404249
Escherichia	conjugative	MOBF	1.00675284756614	Multiple replicons	5176465	51.9353755513836	7	PTU-FE	5.11738399868261
Escherichia	non-mobilizable	No MOB	1.00589283647668	Single replicons	4803771	48.0833901136339	7	PTU-Y	4.95901275657604
Salmonella	non-mobilizable	No MOB	1.00566462258399	Multiple replicons	4817294	0.476422503104106	1	PTU-HI2	5.40706272244114
